375,0,14:02,14:30,8,K690,安康,129,134,146,197,222,,72
447,0,15:14,15:17,9,K690,旬阳北,139,145,157,214,242,,78
497,0,16:04,16:06,10,K690,镇安,152,158,172,233,263,,86
567,0,17:14,17:18,11,K690,西安南,171,178,193,263,297,,98
646,0,18:33,18:36,12,K690,渭南,194,202,219,301,339,,112
702,0,19:29,19:44,13,K690,华山,200,208,226,312,352,,115
780,0,20:47,20:50,14,K690,风陵渡,207,215,234,324,365,,119
815,0,21:22,21:26,15,K690,永济,215,224,243,336,379,,124
877,0,22:24,22:30,16,K690,运城,222.5,231,252,348.5,393,,128.5
917,0,23:04,23:06,17,K690,闻喜,232.5,242,263,360.5,406,,135.5
955,0,23:42,23:59,18,K690,侯马,238.5,248,270,372.5,420,,138.5
1024,1,00:51,00:59,19,K690,临汾,254.5,265,288,398.5,449,,148.5
1050,1,01:17,01:20,20,K690,洪洞,254.5,265,288,398.5,449,,148.5
1091,1,01:58,02:01,21,K690,霍州,261.5,272,295,409.5,462,,152.5
1131,1,02:38,02:41,22,K690,灵石,268.5,279,303,422.5,476,,156.5
1164,1,03:11,03:16,23,K690,介休,268.5,279,303,422.5,476,,156.5
1191,1,03:38,03:41,24,K690,平遥,,,,,,,
1211,1,03:58,04:01,25,K690,祁县,280.5,292,317,438.5,494,,163.5
1233,1,04:20,04:23,26,K690,太谷,288.5,300,326,450.5,508,,168.5
1263,1,04:50,04:55,27,K690,榆次,296.5,308,335,464.5,524,,173.5
1296,1,05:23,05:23,28,K690,太原,,,,,,,
0,0,,09:38,1,K691,呼和浩特,,,,,,,
76,0,10:54,10:56,2,K691,萨拉齐,62.5,65,71,96.5,109,,16.5
112,0,11:30,11:33,3,K691,包头东,69.5,73,79,104.5,118,,23.5
132,0,11:50,11:56,4,K691,包头,70.5,74,80,108.5,123,,24.5
163,0,12:21,12:23,5,K691,达拉特西,75.5,79,86,115.5,131,,29.5
213,0,13:11,13:15,6,K691,东胜西,87.5,91,99,132.5,150,,41.5
349,0,15:27,15:35,7,K691,榆林,123,128,139,186,210,,69
427,0,16:45,16:48,8,K691,绥德,139,145,157,214,242,,78
484,0,17:42,17:45,9,K691,子长,158,165,179,243,274,,91
547,0,18:45,18:49,10,K691,延安,171,178,193,263,297,,98
783,0,22:41,22:52,11,K691,西安南,244.5,254,276,381.5,430,,141.5
974,1,01:52,02:18,12,K691,安康,280.5,292,317,438.5,494,,163.5
1223,1,06:01,06:09,13,K691,达州,322.5,335,364,504.5,569,,189.5
1314,1,07:32,07:38,14,K691,广安,337,350,381,530,597,,198
1383,1,08:41,08:44,15,K691,北碚,353,367,399,556,627,,206
1492,1,10:30,10:35,16,K691,江津,370,385,418,585,659,,217
1602,1,12:20,12:24,17,K691,永川,381,396,430,598,674,,224
1651,1,13:09,13:18,18,K691,荣昌,389,404,439,613,691,,229
1694,1,13:52,13:59,19,K691,隆昌,399,415,451,629,709,,236
1742,1,14:40,15:09,20,K691,内江,399,415,451,629,709,,236
1817,1,15:55,16:13,21,K691,自贡,408,424,461,640,721,,240
1922,1,17:40,17:48,22,K691,宜宾,414,430,468,654,737,,243
2251,1,23:09,23:13,23,K691,昭通,455.5,473,514,718.5,810,,268.5
2333,2,00:31,00:38,24,K691,草海,463.5,482,523,734.5,828,,273.5
2412,2,01:50,02:11,25,K691,六盘水,471.5,490,532,747.5,842,,278.5
2529,2,03:47,03:52,26,K691,宣威,491.5,511,555,775.5,874,,290.5
2592,2,04:50,04:54,27,K691,曲靖,497.5,517,562,786.5,886,,293.5
2690,2,06:28,06:28,28,K691,昆明,513.5,534,580,814.5,918,,302.5
0,0,,11:42,1,K692,昆明,,,,,,,
95,0,13:17,13:23,2,K692,曲靖,69.5,73,79,105.5,119,,23.5
159,0,14:21,14:27,3,K692,宣威,86.5,90,98,129.5,146,,40.5
252,0,15:54,16:14,4,K692,六盘水,100.5,105,114,155.5,176,,54.5
362,0,17:44,17:48,5,K692,草海,123,128,139,186,210,,69
445,0,19:07,19:12,6,K692,昭通,133,139,151,205,231,,75
747,1,00:09,00:16,7,K692,宜宾,184,191,208,285,321,,105
919,1,03:01,03:09,8,K692,自贡,200,208,226,312,352,,115
972,1,03:54,04:32,9,K692,内江,207,215,234,324,365,,119
1050,1,05:12,05:26,10,K692,隆昌,215,224,243,336,379,,124
1098,1,06:00,06:07,11,K692,荣昌,222.5,231,252,348.5,393,,128.5
1150,1,06:52,07:15,12,K692,永川,232.5,242,263,360.5,406,,135.5
1289,1,09:11,09:33,13,K692,江津,244.5,254,276,381.5,430,,141.5
1448,1,11:50,11:56,14,K692,北碚,261.5,272,296,409.5,462,,152.5
1541,1,13:23,13:45,15,K692,渠县,288.5,300,326,450.5,508,,168.5
1633,1,14:55,15:20,16,K692,达州,304.5,317,344,476.5,537,,177.5
1837,1,18:19,18:52,17,K692,安康,343,357,387,542,611,,201
1957,1,20:19,20:21,18,K692,镇安,363,377,410,572,645,,213
2027,1,21:29,21:35,19,K692,西安南,370,385,418,585,659,,217
2248,2,01:10,01:14,20,K692,延安,426,443,481,673,758,,251
2388,2,03:30,03:36,21,K692,绥德,455.5,473,514,718.5,810,,268.5
2472,2,04:54,05:19,22,K692,榆林,463.5,482,523,734.5,828,,273.5
2679,2,08:21,08:29,23,K692,鄂尔多斯,483.5,502,546,761.5,858,,285.5
2702,2,08:44,08:52,24,K692,东胜西,491.5,511,555,775.5,874,,290.5
2763,2,09:45,09:49,25,K692,达拉特西,497.5,517,562,786.5,886,,293.5
2798,2,10:20,10:40,26,K692,包头,497.5,517,562,786.5,886,,293.5
2833,2,10:55,10:59,27,K692,包头东,507.5,527,573,802.5,904,,299.5
2865,2,11:27,11:29,28,K692,萨拉齐,507.5,527,573,802.5,904,,299.5
1491,1,12:33,12:33,29,K692,呼和浩特,513.5,534,580,814.5,918,,302.5
0,0,,21:05,1,K6,成都,,,,,,,
47,0,21:52,21:57,2,K6,德阳,58.5,61,66,87.5,99,,12.5
96,0,22:41,22:45,3,K6,绵阳,64.5,67,73,97.5,110,,18.5
137,0,23:22,23:26,4,K6,江油,69.5,73,79,105.5,119,,23.5
308,1,02:13,02:22,5,K6,广元,92.5,97.5,105,140.5,159,,46.5
471,1,04:56,04:58,6,K6,略阳,115.5,120,131,175.5,198,,64.5
780,1,10:05,10:17,7,K6,宝鸡,158,165,179,243,274,,91
822,1,10:47,10:49,8,K6,蔡家坡,171,178,193,263,297,,98
888,1,11:53,11:56,9,K6,咸阳,184,191,208,285,321,,105
915,1,12:20,12:20,10,K6,西安,194,202,219,301,339,,112
0,0,,06:30,1,K7001,哈尔滨,,,,,,,
264,0,10:54,11:06,2,K7001,牡丹江,,,,,,,51.5
342,0,12:12,12:12,3,K7001,绥芬河,,,,,,,72
0,0,,12:49,1,K7002,绥芬河,,,,,,,
66,0,13:55,14:07,2,K7002,牡丹江,,,,,,,21.5
341,0,18:30,18:30,3,K7002,哈尔滨,,,,,,,62
0,0,,07:35,1,K7006,佳木斯,,,,,,,
32,0,08:07,08:09,2,K7006,汤原,57,60,65,,,,11
95,0,09:10,09:13,3,K7006,南岔,69.5,73,79,,,,23.5
132,0,09:47,09:49,4,K7006,朗乡,75.5,79,86,,,,29.5
188,0,10:43,10:45,5,K7006,铁力,87.5,91,99,,,,41.5
258,0,11:53,11:56,6,K7006,绥化,100.5,105,114,,,,54.5
340,0,13:15,13:15,7,K7006,哈尔滨,129,134,146,,,,72
0,0,,14:41,1,K7007,哈尔滨,,,,,,,
79,0,16:00,16:05,2,K7007,绥化,65.5,68,74,,,,19.5
148,0,17:09,17:11,3,K7007,铁力,83.5,87,95,,,,37.5
204,0,18:05,18:07,4,K7007,朗乡,92.5,97,105,,,,46.5
240,0,18:41,18:44,5,K7007,南岔,97.5,102,110,,,,51.5
338,0,20:19,20:19,6,K7007,佳木斯,129,134,146,,,,72
0,0,,09:05,1,K7015,哈尔滨西,,,,,,,
89,0,10:34,10:36,2,K7015,安达,,,,,,,23.5
100,0,10:45,10:47,3,K7015,卧里屯,,,,,,,23.5
117,0,11:02,11:12,4,K7015,大庆,,,,,,,28.5
223,0,12:48,12:48,5,K7015,齐齐哈尔,,,,,,,46.5
0,0,,13:12,1,K7016,齐齐哈尔,,,,,,,
75,0,14:27,14:30,2,K7016,大庆,,,,,,,19.5
98,0,14:50,14:53,3,K7016,安达,,,,,,,24.5
121,0,15:13,15:17,4,K7016,宋,,,,,,,29.5
149,0,15:41,15:43,5,K7016,肇东,,,,,,,37.5
170,0,16:02,16:04,6,K7016,里木店,,,,,,,40.5
184,0,16:16,16:18,7,K7016,对青山,,,,,,,40.5
198,0,16:30,16:32,8,K7016,万乐,,,,,,,41.5
252,0,17:24,17:24,9,K7016,哈尔滨西,,,,,,,46.5
0,0,,22:59,1,K7017,哈尔滨,,,,,,,
93,1,00:32,00:35,2,K7017,绥化,65.5,68,74,99.5,113,,19.5
245,1,03:04,03:22,3,K7017,南岔,97.5,102,110,149.5,169,,51.5
313,1,04:12,04:14,4,K7017,金山屯,100.5,105,114,155.5,176,,54.5
333,1,04:32,04:34,5,K7017,西林,110.5,115,125,166.5,188,,62.5
352,1,04:51,04:53,6,K7017,苔青,,,,,,,
371,1,05:10,05:12,7,K7017,美溪,115.5,120,131,175.5,198,,64.5
400,1,05:39,05:45,8,K7017,伊春,115.5,120,131,175.5,198,,64.5
430,1,06:09,06:11,9,K7017,友好,123,128,139,186,210,,69
458,1,06:37,06:39,10,K7017,红山,129,134,146,197,222,,72
496,1,07:15,07:17,11,K7017,五营,133,139,151,205,231,,75
530,1,07:49,07:51,12,K7017,红星,139,145,157,214,242,,78
551,1,08:10,08:12,13,K7017,新青,139,145,157,214,242,,78
581,1,08:40,08:43,14,K7017,汤旺河,144,150,163,222,251,,81
613,1,09:12,09:12,15,K7017,乌伊岭,152,158,172,233,263,,86
0,0,,18:46,1,K7018,乌伊岭,,,,,,,
27,0,19:13,19:16,2,K7018,汤旺河,,,,,,,
57,0,19:43,19:45,3,K7018,新青,57,60,65,83.5,95,,11
76,0,20:02,20:05,4,K7018,红星,,,,,,,
110,0,20:36,20:39,5,K7018,五营,,,,,,,
150,0,21:16,21:18,6,K7018,红山,,,,,,,
181,0,21:47,21:49,7,K7018,友好,67.5,71,77,102.5,116,,21.5
206,0,22:12,22:18,8,K7018,伊春,,,,,,,
239,0,22:45,22:47,9,K7018,美溪,,,,,,,
258,0,23:04,23:06,10,K7018,苔青,,,,,,,
275,0,23:21,23:24,11,K7018,西林,78.5,82,89,118.5,134,,32.5
298,0,23:44,23:46,12,K7018,金山屯,,,,,,,
355,1,00:41,00:56,13,K7018,南岔,,,,,,,
532,1,03:38,03:52,14,K7018,绥化,123,128,139,186,210,,69
664,1,05:50,05:50,15,K7018,哈尔滨,,,,,,,
0,0,,22:30,1,K7019,哈尔滨,,,,,,,
100,1,00:10,00:13,2,K7019,绥化,65.5,68,74,99.5,113,,19.5
254,1,02:44,02:51,3,K7019,南岔,97.5,102,110,149.5,169,,51.5
403,1,05:13,05:26,4,K7019,鹤岗,139,145,157,214,242,,78
451,1,06:01,06:04,5,K7019,宝泉岭,144,148,162,222,250,,81
468,1,06:18,06:18,6,K7019,鹤北,152,158,172,233,263,,86
0,0,,20:33,1,K7020,鹤北,,,,,,,
15,0,20:48,20:59,2,K7020,宝泉岭,54,57,61,78,88,,8
62,0,21:35,21:45,3,K7020,鹤岗,57,60,65,83.5,95,,11
106,0,22:19,22:22,4,K7020,新华,58.5,61,66,89.5,101,,12.5
118,0,22:31,22:34,5,K7020,鹤立,58.5,61,66,89.5,101,,12.5
157,0,23:10,23:36,6,K7020,佳木斯,64.5,67,73,97.5,110,,18.5
311,1,01:44,01:50,7,K7020,南岔,87.5,91,99,132.5,150,,41.5
420,1,03:33,03:40,8,K7020,铁力,100.5,105,114,155.5,176,,54.5
463,1,04:16,04:19,9,K7020,庆安,115.5,120,131,175.5,198,,64.5
507,1,05:00,05:04,10,K7020,绥化,129,134,146,197,222,,72
530,1,05:23,05:26,11,K7020,兴隆镇,133,139,151,205,231,,75
617,1,06:50,06:50,12,K7020,哈尔滨,152,158,172,233,263,,86
0,0,,20:07,1,K7021,哈尔滨,,,,,,,
32,0,20:39,20:44,2,K7021,呼兰,55,58,63,81.5,92,,9
82,0,21:29,21:54,3,K7021,兴隆镇,61.5,64,70,92.5,105,,15.5
135,0,22:22,22:25,4,K7021,绥化,65.5,68,74,99.5,113,,19.5
178,0,23:05,23:07,5,K7021,庆安,74.5,78,85,112.5,127,,28.5
216,0,23:43,23:45,6,K7021,铁力,83.5,87,95,125.5,142,,37.5
230,0,23:57,23:59,7,K7021,桃山,83.5,87,95,125.5,142,,37.5
326,1,01:33,01:37,8,K7021,南岔,97.5,102,110,149.5,169,,51.5
447,1,03:34,03:42,9,K7021,佳木斯,129,134,146,197,222,,72
522,1,04:49,05:12,10,K7021,福利屯,139,145,157,214,242,,78
559,1,05:26,05:26,11,K7021,双鸭山,,,,,,,
0,0,,21:00,1,K7022,双鸭山,,,,,,,
14,0,21:14,21:22,2,K7022,福利屯,37,40,42,53,57,,3
43,0,21:43,21:47,3,K7022,丰乐镇,38,41,43,55,59,,4
94,0,22:34,23:00,4,K7022,佳木斯,46.5,49.5,51.5,63.5,67.5,,12.5
237,1,00:57,01:09,5,K7022,南岔,55.5,58.5,60.5,82.5,86.5,,21.5
349,1,02:49,03:03,6,K7022,铁力,63.5,66.5,68.5,97.5,101.5,,29.5
399,1,03:39,03:41,7,K7022,庆安,70.5,73.5,75.5,107.5,112.5,,35.5
450,1,04:30,04:32,8,K7022,绥化,77,79,82,119,124,,38
514,1,05:34,05:37,9,K7022,呼兰,88,91,94,138,144,,44
552,1,06:12,,10,K7022,哈尔滨,144,148,154,222,231,,81
0,0,,22:44,1,K7023,香坊,,,,,,,
104,1,00:28,00:31,2,K7023,一面坡,,,,,,,
272,1,03:16,03:31,3,K7023,牡丹江,,,,,,,
334,1,04:18,04:24,4,K7023,穆棱,110.5,115,125,166.5,188,,62.5
373,1,04:57,05:03,5,K7023,绥阳,123,128,139,186,210,,69
398,1,05:22,05:22,6,K7023,绥芬河,123,128,139,186,210,,69
0,0,,20:36,1,K7025,香坊,,,,,,,
258,1,00:54,01:15,2,K7025,牡丹江,97.5,102,110,149.5,169,,51.5
379,1,02:55,03:05,3,K7025,林口,115.5,120,131,175.5,198,,64.5
491,1,04:47,04:53,4,K7025,勃利,133,139,151,205,231,,75
518,1,05:14,05:16,5,K7025,互助,,,,,,,
569,1,06:05,06:05,6,K7025,七台河,139,145,157,214,242,,78
0,0,,19:51,1,K7026,七台河,,,,,,,
46,0,20:37,20:43,2,K7026,勃利,55,58,63,81.5,92,,9
102,0,21:33,21:44,3,K7026,青山,60.5,63,69,90.5,102,,14.5
156,0,22:27,22:32,4,K7026,林口,65.5,68,74,99.5,113,,19.5
264,1,00:15,00:32,5,K7026,牡丹江,83.5,87,95,125.5,142,,37.5
557,1,05:08,05:08,6,K7026,哈尔滨,144,150,163,222,251,,81
0,0,,21:48,1,K7027,香坊,,,,,,,
261,1,02:09,02:24,2,K7027,牡丹江,97.5,102,110,149.5,169,,51.5
376,1,04:04,04:11,3,K7027,林口,115.5,120,131,175.5,198,,64.5
465,1,05:33,05:39,4,K7027,鸡西,133,139,151,205,231,,75
488,1,05:56,05:58,5,K7027,鸡东,139,144,157,214,242,,78
506,1,06:14,06:16,6,K7027,东海,139,145,157,214,242,,78
523,1,06:31,06:33,7,K7027,永安乡,144,150,163,222,251,,81
540,1,06:48,06:50,8,K7027,黑台,144,150,163,222,251,,81
557,1,07:05,07:07,9,K7027,连珠山,,,,,,,
573,1,07:21,07:21,10,K7027,密山,152,156,172,233,263,,86
0,0,,20:38,1,K7028,密山,,,,,,,
62,0,21:40,21:43,2,K7028,鸡东,58.5,61,66,89.5,101,,12.5
82,0,22:00,22:06,3,K7028,鸡西,60.5,63,69,90.5,102,,14.5
169,0,23:27,23:30,4,K7028,林口,74.5,78,85,112.5,127,,28.5
275,1,01:13,01:28,5,K7028,牡丹江,89.5,93,101,135.5,153,,43.5
425,1,03:43,03:45,6,K7028,一面坡,123,128,139,186,210,,69
442,1,04:00,04:02,7,K7028,尚志,129,134,146,197,222,,72
473,1,04:31,04:33,8,K7028,帽儿山,133,139,151,205,231,,75
513,1,05:11,05:17,9,K7028,玉泉,139,145,157,214,242,,78
582,1,06:20,06:20,10,K7028,香坊,152,158,172,233,263,,86
0,0,,18:31,1,K702,青岛北,,,,,,,
47,0,19:18,19:52,2,K702,高密,60.5,63,69,90.5,102,,14.5
124,0,20:35,20:38,3,K702,潍坊,70.5,74,80,108.5,123,,24.5
159,0,21:10,21:12,4,K702,青州市,83.5,87,95,125.5,142,,37.5
187,0,21:38,21:40,5,K702,淄博,87.5,91,99,132.5,150,,41.5
275,0,23:06,23:17,6,K702,济南东,99.5,104,113,152.5,172,,53.5
458,1,02:09,02:18,7,K702,沧州,144,150,163,222,251,,81
574,1,04:05,04:16,8,K702,天津,171,178,193,263,297,,98
685,1,05:56,05:58,9,K702,唐山,194,202,219,301,339,,112
734,1,06:45,07:09,10,K702,滦县,207,215,234,324,365,,119
801,1,07:52,07:55,11,K702,北戴河,222.5,231,252,348.5,393,,128.5
822,1,08:13,08:19,12,K702,秦皇岛,222.5,231,252,348.5,393,,128.5
856,1,08:47,08:56,13,K702,山海关,232.5,242,263,360.5,406,,135.5
909,1,09:40,09:43,14,K702,绥中,244.5,254,276,381.5,430,,141.5
955,1,10:26,10:35,15,K702,葫芦岛,254.5,265,288,398.5,449,,148.5
1003,1,11:14,11:20,16,K702,锦州,261.5,272,296,409.5,462,,152.5
1049,1,12:00,12:03,17,K702,沟帮子,268.5,279,303,422.5,476,,156.5
1079,1,12:30,12:33,18,K702,大虎山,280.5,292,317,438.5,494,,163.5
1196,1,14:27,14:35,19,K702,沈阳北,304.5,317,344,476.5,537,,177.5
1245,1,15:16,15:19,20,K702,铁岭,310.5,323,351,488.5,551,,180.5
1326,1,16:37,16:39,21,K702,四平,328,341,371,515,580,,192
1361,1,17:12,17:14,22,K702,公主岭,337,350,381,530,597,,198
1407,1,17:58,18:09,23,K702,长春,343,357,387,542,611,,201
1465,1,18:56,18:59,24,K702,德惠,353,367,399,556,627,,206
1495,1,19:26,19:28,25,K702,陶赖昭,363,377,410,572,645,,213
1514,1,19:45,19:47,26,K702,扶余,363,377,410,572,645,,213
1552,1,20:23,20:25,27,K702,双城堡,370,385,418,585,659,,217
1595,1,21:06,21:06,28,K702,哈尔滨,381,396,430,598,674,,224
0,0,,05:29,1,K7032,绥化,,,,,,,
19,0,05:48,05:50,2,K7032,兴隆镇,,,,,,,4
44,0,06:13,06:15,3,K7032,康金井,,,,,,,6
93,0,07:02,07:02,4,K7032,滨江,,,,,,,10.5
0,0,,19:53,1,K7033,滨江,,,,,,,
28,0,20:21,20:24,2,K7033,呼兰,55,58,63,80,91,,9
101,0,21:34,21:38,3,K7033,绥化,65.5,68,74,99.5,113,,19.5
264,1,00:17,00:31,4,K7033,北安,96.5,101,109,146.5,165,,50.5
356,1,01:49,01:52,5,K7033,龙镇,100.5,105,114,155.5,176,,54.5
378,1,02:11,02:14,6,K7033,襄河,110.5,115,125,166.5,188,,62.5
479,1,03:52,04:11,7,K7033,孙吴,129,134,146,197,222,,72
627,1,06:20,06:20,8,K7033,黑河,152,158,172,233,263,,86
0,0,,19:45,1,K7034,黑河,,,,,,,
115,0,21:40,21:52,2,K7034,孙吴,64.5,67,73,97.5,110,,18.5
241,0,23:46,23:49,3,K7034,龙镇,83.5,87,95,125.5,142,,37.5
324,1,01:09,01:22,4,K7034,北安,92.5,97,105,140.5,159,,46.5
509,1,04:14,04:23,5,K7034,绥化,129,134,146,197,222,,72
603,1,05:48,05:48,6,K7034,滨江,152,158,172,233,263,,86
0,0,,18:06,1,K7035,哈尔滨,,,,,,,
79,0,19:25,19:29,2,K7035,兴隆镇,61.5,64,70,92.5,105,,15.5
111,0,19:57,19:59,3,K7035,绥化,65.5,68,74,99.5,113,,19.5
138,0,20:24,20:26,4,K7035,四方台,69.5,73,79,105.5,119,,23.5
153,0,20:39,20:41,5,K7035,张维屯,74.5,78,85,112.5,127,,28.5
172,0,20:58,21:00,6,K7035,绥棱,75.5,79,86,115.5,131,,29.5
198,0,21:24,21:29,7,K7035,海伦,83.5,87,95,125.5,142,,37.5
226,0,21:52,21:59,8,K7035,海北,86.5,90,98,129.5,146,,40.5
251,0,22:17,22:19,9,K7035,通北,87.5,91,99,132.5,150,,41.5
305,0,23:11,23:13,10,K7035,赵光,92.5,97,105,140.5,159,,46.5
336,0,23:42,23:56,11,K7035,北安,96.5,101,109,146.5,165,,50.5
403,1,00:49,00:53,12,K7035,五大连池,100.5,105,114,155.5,176,,54.5
424,1,01:10,01:17,13,K7035,龙镇,100.5,105,114,155.5,176,,54.5
545,1,03:11,03:26,14,K7035,孙吴,129,134,146,197,222,,72
667,1,05:13,05:15,15,K7035,锦河,152,158,172,233,263,,86
689,1,05:35,05:35,16,K7035,黑河,152,158,172,233,263,,86
0,0,,21:10,1,K7036,黑河,,,,,,,
18,0,21:28,21:33,2,K7036,锦河,54,57,61,78,88,,8
123,0,23:13,23:22,3,K7036,孙吴,64.5,67,73,97.5,110,,18.5
257,1,01:27,01:36,4,K7036,五大连池,86.5,90,98,129.5,146,,40.5
321,1,02:31,02:45,5,K7036,北安,92.5,97,105,140.5,159,,46.5
389,1,03:39,03:52,6,K7036,通北,99.5,104,113,152.5,172,,53.5
439,1,04:29,04:39,7,K7036,海伦,110.5,115,125,166.5,188,,62.5
475,1,05:05,05:18,8,K7036,绥棱,115.5,120,131,175.5,198,,64.5
505,1,05:35,05:38,9,K7036,张维屯,123,128,139,186,210,,69
529,1,05:59,06:07,10,K7036,秦家,129,134,146,197,222,,72
560,1,06:30,06:45,11,K7036,绥化,129,134,146,197,222,,72
665,1,08:15,08:15,12,K7036,滨江,152,158,172,233,263,,86
0,0,,06:30,1,K7037,哈尔滨,,,,,,,
40,0,07:10,07:22,2,K7037,呼兰,,,,81.5,92,,9
85,0,07:55,08:09,3,K7037,石人城,,,,89.5,101,,12.5
109,0,08:19,08:21,4,K7037,白奎堡,,,,90.5,102,,14.5
122,0,08:32,08:34,5,K7037,兴隆镇,,,,,,,15.5
150,0,09:00,09:00,6,K7037,绥化,,,,99.5,113,,19.5
0,0,,15:48,1,K7038,绥化,,,,,,,
20,0,16:08,16:13,2,K7038,兴隆镇,,,,,,,9
48,0,16:36,16:39,3,K7038,康金井,,,,,,,12.5
70,0,16:58,17:01,4,K7038,呼兰,,,,,,,15.5
105,0,17:33,17:33,5,K7038,哈尔滨,,,,,,,19.5
0,0,,17:55,1,K7039,哈尔滨,,,,,,,
155,0,20:30,20:33,2,K7039,齐齐哈尔,89.5,93,101,135.5,153,,43.5
414,1,00:49,00:54,3,K7039,加格达奇,171,176,182,263,297,,98
778,1,06:53,06:53,4,K7039,漠河,254.5,265,288,398.5,449,,148.5
0,0,,14:23,1,K7040,漠河,,,,,,,
186,0,17:29,17:32,2,K7040,塔河,78.5,82,89,118.5,134,,32.5
367,0,20:30,20:46,3,K7040,加格达奇,123,128,139,186,210,,69
724,1,02:27,02:33,4,K7040,齐齐哈尔,207,215,234,324,365,,119
922,1,05:45,05:59,5,K7040,哈尔滨西,261.5,272,296,409.5,462,,152.5
947,1,06:10,06:10,6,K7040,哈尔滨,261.5,272,296,409.5,462,,152.5
0,0,,18:57,1,K7041,哈尔滨,,,,,,,
94,0,20:31,20:33,2,K7041,大庆西,70.5,74,80,108.5,123,,24.5
181,0,21:58,22:04,3,K7041,齐齐哈尔,89.5,93,101,135.5,153,,43.5
467,1,02:44,02:49,4,K7041,加格达奇,171,178,193,263,297,,98
635,1,05:32,05:34,5,K7041,新林,200,208,226,312,352,,115
696,1,06:33,06:39,6,K7041,塔河,222.5,231,252,348.5,393,,128.5
850,1,09:07,09:09,7,K7041,阿木尔,244.5,254,276,381.5,430,,141.5
875,1,09:32,09:34,8,K7041,图强,,,,,,,
900,1,09:57,09:57,9,K7041,漠河,254.5,265,288,398.5,449,,148.5
0,0,,19:50,1,K7042,漠河,,,,,,,
23,0,20:13,20:15,2,K7042,图强,,,,,,,
49,0,20:39,20:41,3,K7042,阿木尔,57,60,65,86.5,98,,11
197,0,23:07,23:13,4,K7042,塔河,78.5,82,89,118.5,134,,32.5
263,1,00:13,00:15,5,K7042,新林,89.5,93,101,135.5,153,,43.5
416,1,02:46,03:11,6,K7042,加格达奇,123,128,139,186,210,,69
738,1,08:08,08:14,7,K7042,齐齐哈尔,207,215,234,324,365,,119
811,1,09:21,09:23,8,K7042,大庆西,232.5,242,263,360.5,406,,135.5
954,1,11:44,11:44,9,K7042,哈尔滨,261.5,272,279.5,409.5,462,,152.5
0,0,,07:10,1,K7047,哈尔滨,,,,,,,
35,0,07:45,07:47,2,K7047,阿城,57,60,65,83.5,95,,11
52,0,08:02,08:04,3,K7047,玉泉,58.5,61,66,87.5,99,,12.5
68,0,08:18,08:20,4,K7047,小岭,58.5,61,66,89.5,101,,12.5
85,0,08:35,08:37,5,K7047,帽儿山,61.5,64,70,92.5,105,,15.5
116,0,09:06,09:08,6,K7047,尚志,69.5,73,79,104.5,118,,23.5
133,0,09:23,09:25,7,K7047,一面坡,70.5,74,80,108.5,123,,24.5
158,0,09:48,09:50,8,K7047,苇河,75.5,79,86,115.5,131,,29.5
176,0,10:06,10:08,9,K7047,亚布力,78.5,82,89,118.5,134,,32.5
228,0,10:58,11:00,10,K7047,横道河子,87.5,91,99,132.5,150,,41.5
264,0,11:34,11:36,11,K7047,山市,92.5,97,105,140.5,159,,46.5
297,0,12:07,12:09,12,K7047,海林,96.5,101,109,146.5,165,,50.5
327,0,12:37,12:52,13,K7047,牡丹江,97.5,102,110,149.5,169,,51.5
389,0,13:39,13:54,14,K7047,穆棱,110.5,115,125,166.5,188,,62.5
415,0,14:05,14:08,15,K7047,下城子,115.5,120,131,175.5,198,,64.5
459,0,14:49,14:49,16,K7047,八面通,123,128,139,186,210,,69
0,0,,15:29,1,K7048,八面通,,,,,,,
41,0,16:10,16:13,2,K7048,下城子,55,58,63,81.5,92,,9
55,0,16:24,16:39,3,K7048,穆棱,57,60,65,83.5,95,,11
119,0,17:28,17:43,4,K7048,牡丹江,64.5,67,73,97.5,110,,18.5
249,0,19:38,19:41,5,K7048,苇河,87.5,91,99,132.5,150,,41.5
287,0,20:16,20:20,6,K7048,尚志,96.5,101,109,146.5,165,,50.5
411,0,22:20,22:20,7,K7048,哈尔滨,123,128,139,186,210,,69
0,0,,20:06,1,K7049,哈尔滨西,,,,,,,
87,0,21:33,21:37,2,K7049,安达,69.5,73,79,104.5,118,,23.5
111,0,21:57,22:06,3,K7049,大庆,74.5,78,85,113.5,128,,28.5
211,0,23:37,23:55,4,K7049,齐齐哈尔,92.5,97,105,140.5,159,,46.5
437,1,03:23,03:24,5,K7049,九三,129,134,146,197,222,,72
476,1,04:02,04:08,6,K7049,嫩江,139,145,157,214,242,,78
550,1,05:16,05:18,7,K7049,大杨树,158,165,179,243,274,,91
570,1,05:36,05:43,8,K7049,乌鲁布铁,,,,,,,
590,1,05:56,05:58,9,K7049,朝阳村,,,,,,,
605,1,06:11,06:13,10,K7049,讷尔克气,,,,,,,
618,1,06:24,06:26,11,K7049,白桦排,,,,,,,
629,1,06:35,06:37,12,K7049,加南,,,,,,,
642,1,06:48,06:48,13,K7049,加格达奇,178,185,201,274,309,,102
0,0,,12:37,1,K704,哈尔滨,,,,,,,
9,0,12:46,13:13,2,K704,哈尔滨西,54,59,62,78,84,,8
117,0,14:34,14:37,3,K704,扶余,62.5,67.5,70.5,96.5,102.5,,16.5
